countryCode,thematicIdIdentifier,thematicIdIdentifierScheme,monitoringSiteIdentifier,monitoringSiteIdentifierScheme,monitoringSiteName,waterBodyIdentifier,waterBodyIdentifierScheme,waterBodyName,specialisedZoneType,naturalAWBHMWB,reservoir,surfaceWaterBodyTypeCode,subUnitIdentifier,subUnitIdentifierScheme,subUnitName,rbdIdentifier,rbdIdentifierScheme,rbdName,confidentialityStatus,lat,lon
AT,ATFW80213067,euMonitoringSiteCode,ATFW80213067,euMonitoringSiteCode,"NEUER RHEIN, FUßACH",ATOK101090000,euSurfaceWaterBodyCode,RHEIN,riverWaterBody,HMWB,Not a reservoir,"MZB_17_1,75",AT2100,euSubUnitCode,RHINE,AT2000,euRBDCode,RHINE,F,47.47858,9.66989
AT,ATFW80214057,euMonitoringSiteCode,ATFW80214057,euMonitoringSiteCode,"ALTER RHEIN, GAIßAU",ATOK100910000,euSurfaceWaterBodyCode,ALTER RHEIN,riverWaterBody,HMWB,Not a reservoir,MZB_10_2,AT2100,euSubUnitCode,RHINE,AT2000,euRBDCode,RHINE,F,47.4637,9.59506
AT,ATFW80217097,euMonitoringSiteCode,ATFW80217097,euMonitoringSiteCode,"ALTER RHEIN, HÖCHST",ATOK100910000,euSurfaceWaterBodyCode,ALTER RHEIN,riverWaterBody,HMWB,Not a reservoir,MZB_10_2,AT2100,euSubUnitCode,RHINE,AT2000,euRBDCode,RHINE,F,47.45515,9.64957
AT,ATFW80218017,euMonitoringSiteCode,ATFW80218017,euMonitoringSiteCode,"LEIBLACH, HÖRBRANZ",ATOK100950002,euSurfaceWaterBodyCode,LEIBLACH,riverWaterBody,HMWB,Not a reservoir,"MZB_10_1,75",AT2100,euSubUnitCode,RHINE,AT2000,euRBDCode,RHINE,F,47.53503,9.73677
AT,ATFW80224047,euMonitoringSiteCode,ATFW80224047,euMonitoringSiteCode,"DORNBIRNERACH, LAUTERACH",ATOK101000000,euSurfaceWaterBodyCode,DORNBIRNERACH,riverWaterBody,HMWB,Not a reservoir,MZB_10_2,AT2100,euSubUnitCode,RHINE,AT2000,euRBDCode,RHINE,F,47.46275,9.68137
AT,ATFW80228287,euMonitoringSiteCode,ATFW80228287,euMonitoringSiteCode,"BREITACH, UH. SCHWARZWASSERBACH",ATOK300020000,euSurfaceWaterBodyCode,BREITACH,riverWaterBody,Natural,Not a reservoir,"MZB_8_1,5",AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.37645,10.2071
AT,ATFW80404027,euMonitoringSiteCode,ATFW80404027,euMonitoringSiteCode,"ILL, FELDKIRCH",ATOK100880000,euSurfaceWaterBodyCode,ILL,riverWaterBody,HMWB,Not a reservoir,"MZB_10_1,75",AT2100,euSubUnitCode,RHINE,AT2000,euRBDCode,RHINE,F,47.26777,9.5746
AT,ATFW80411046,euMonitoringSiteCode,ATFW80411046,euMonitoringSiteCode,"FRUTZ, BAD LATERNS",ATOK100350000,euSurfaceWaterBodyCode,FRUTZ,riverWaterBody,Natural,Not a reservoir,"MZB_4_1,25",AT2100,euSubUnitCode,RHINE,AT2000,euRBDCode,RHINE,F,47.25813,9.78725
AT,ATFW92001017,euMonitoringSiteCode,ATFW92001017,euMonitoringSiteCode,NUßDORF,ATOK409040013,euSurfaceWaterBodyCode,"DONAU_03, KW GREIFENSTEIN BIS KW FREUDENAU, EP GROß",riverWaterBody,HMWB,Not a reservoir,MZB_16_2,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,48.26126,16.36984
AT,ATSE20101000,euMonitoringSiteCode,ATSE20101000,euMonitoringSiteCode,WÖRTHERSEE SAAG [TIEFSTE STELLE],ATOK9506600,euSurfaceWaterBodyCode,WÖRTHER SEE,lakeWaterBody,Natural,Not a reservoir,C1,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,46.63092,14.12236
AT,ATSE20201000,euMonitoringSiteCode,ATSE20201000,euMonitoringSiteCode,MILLSTÄTTER SEE [TIEFSTE STELLE],ATOK9506400,euSurfaceWaterBodyCode,MILLSTÄTTER SEE,lakeWaterBody,Natural,Not a reservoir,D3,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,46.77862,13.60786
AT,ATSE20301000,euMonitoringSiteCode,ATSE20301000,euMonitoringSiteCode,FAAKER SEE [TIEFSTE STELLE],ATOK9506000,euSurfaceWaterBodyCode,FAAKER SEE,lakeWaterBody,Natural,Not a reservoir,C1,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,46.58114,13.92674
AT,ATSE20401000,euMonitoringSiteCode,ATSE20401000,euMonitoringSiteCode,OSSIACHER SEE [TIEFSTE STELLE],ATOK9505600,euSurfaceWaterBodyCode,OSSIACHER SEE,lakeWaterBody,Natural,Not a reservoir,C1,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,46.66114,13.92918
AT,ATSE20501000,euMonitoringSiteCode,ATSE20501000,euMonitoringSiteCode,WEIßENSEE [TIEFSTE STELLE],ATOK9506500,euSurfaceWaterBodyCode,WEISSENSEE,lakeWaterBody,Natural,Not a reservoir,E2,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,46.70096,13.37748
AT,ATSE20601000,euMonitoringSiteCode,ATSE20601000,euMonitoringSiteCode,KEUTSCHACHER SEE [TIEFSTE STELLE],ATOK9506300,euSurfaceWaterBodyCode,KEUTSCHACHER SEE,lakeWaterBody,Natural,Not a reservoir,C1,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,46.5868,14.15743
AT,ATSE20701000,euMonitoringSiteCode,ATSE20701000,euMonitoringSiteCode,KLOPEINER SEE [TIEFSTE STELLE],ATOK9505900,euSurfaceWaterBodyCode,KLOPEINER SEE,lakeWaterBody,Natural,Not a reservoir,C1,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,46.60456,14.58547
AT,ATSE40101000,euMonitoringSiteCode,ATSE40101000,euMonitoringSiteCode,ATTERSEE MESSSTELLE,ATOK4500300,euSurfaceWaterBodyCode,ATTERSEE,lakeWaterBody,Natural,Not a reservoir,D1,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.81195,13.52951
AT,ATSE40201000,euMonitoringSiteCode,ATSE40201000,euMonitoringSiteCode,TRAUNSEE MESSSTELLE,ATOK4500500,euSurfaceWaterBodyCode,TRAUNSEE,lakeWaterBody,Natural,Not a reservoir,D1,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.85115,13.80277
AT,ATSE40301000,euMonitoringSiteCode,ATSE40301000,euMonitoringSiteCode,MONDSEE MESSSTELLE,ATOK4500200,euSurfaceWaterBodyCode,MONDSEE,lakeWaterBody,Natural,Not a reservoir,D1,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.80975,13.38753
AT,ATSE40401000,euMonitoringSiteCode,ATSE40401000,euMonitoringSiteCode,HALLSTÄTTER SEE MESSSTELLE,ATOK4501200,euSurfaceWaterBodyCode,HALLSTÄTTER SEE,lakeWaterBody,Natural,Not a reservoir,D1,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.57448,13.65921
AT,ATSE40501000,euMonitoringSiteCode,ATSE40501000,euMonitoringSiteCode,IRRSEE MESSSTELLE,ATOK4500100,euSurfaceWaterBodyCode,IRRSEE,lakeWaterBody,Natural,Not a reservoir,B2,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.90864,13.30674
AT,ATSE50101000,euMonitoringSiteCode,ATSE50101000,euMonitoringSiteCode,GILGENER BECKEN,ATOK4500400,euSurfaceWaterBodyCode,WOLFGANGSEE,lakeWaterBody,Natural,Not a reservoir,D1,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.75556,13.39144
AT,ATSE50102000,euMonitoringSiteCode,ATSE50102000,euMonitoringSiteCode,STROBLER BECKEN,ATOK4500400,euSurfaceWaterBodyCode,WOLFGANGSEE,lakeWaterBody,Natural,Not a reservoir,D1,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.72916,13.46002
AT,ATSE50201000,euMonitoringSiteCode,ATSE50201000,euMonitoringSiteCode,OBERTRUMER SEE MESSSTELLE ÜBER Z_MAX,ATOK3500600,euSurfaceWaterBodyCode,OBERTRUMER SEE,lakeWaterBody,Natural,Not a reservoir,B2,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.96552,13.08706
AT,ATSE50301000,euMonitoringSiteCode,ATSE50301000,euMonitoringSiteCode,ZELLER SEE MESSSTELLE ÜBER Z_MAX,ATOK3500800,euSurfaceWaterBodyCode,ZELLER SEE,lakeWaterBody,Natural,Not a reservoir,D3,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.32259,12.80874
AT,ATSE50401000,euMonitoringSiteCode,ATSE50401000,euMonitoringSiteCode,WALLERSEE MESSSTELLE ÜBER Z_MAX,ATOK3500700,euSurfaceWaterBodyCode,WALLERSEE,lakeWaterBody,Natural,Not a reservoir,B2,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.91023,13.17286
AT,ATSE50501000,euMonitoringSiteCode,ATSE50501000,euMonitoringSiteCode,MATTSEE MESSSTELLE ÜBER Z_MAX,ATOK3500500,euSurfaceWaterBodyCode,MATTSEE,lakeWaterBody,Natural,Not a reservoir,B2,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.98692,13.13176
AT,ATSE50601000,euMonitoringSiteCode,ATSE50601000,euMonitoringSiteCode,FUSCHLSEE MESSSTELLE ÜBER Z_MAX,ATOK4500000,euSurfaceWaterBodyCode,FUSCHLSEE,lakeWaterBody,Natural,Not a reservoir,D1,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.79944,13.28595
AT,ATSE50701000,euMonitoringSiteCode,ATSE50701000,euMonitoringSiteCode,GRABENSEE MESSSTELLE ÜBER Z_MAX,ATOK3501400,euSurfaceWaterBodyCode,GRABENSEE,lakeWaterBody,Natural,Not a reservoir,B2,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.98772,13.09206
AT,ATSE60101000,euMonitoringSiteCode,ATSE60101000,euMonitoringSiteCode,ALTAUSSEER SEE MESSSTELLE,ATOK4501100,euSurfaceWaterBodyCode,ALTAUSSEER SEE,lakeWaterBody,Natural,Not a reservoir,E1,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.63935,13.78066
AT,ATSE60201000,euMonitoringSiteCode,ATSE60201000,euMonitoringSiteCode,GRUNDLSEE MESSSTELLE,ATOK4501000,euSurfaceWaterBodyCode,GRUNDLSEE,lakeWaterBody,Natural,Not a reservoir,E1,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.63264,13.8681
AT,ATSE60301000,euMonitoringSiteCode,ATSE60301000,euMonitoringSiteCode,ERLAUFSEE MESSSTELLE,ATOK4501800,euSurfaceWaterBodyCode,ERLAUFSEE,lakeWaterBody,Natural,Not a reservoir,D2,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.79384,15.26698
AT,ATSE70101000,euMonitoringSiteCode,ATSE70101000,euMonitoringSiteCode,ACHENSEE MESSSTELLE,ATOK3500300,euSurfaceWaterBodyCode,ACHENSEE,lakeWaterBody,HMWB,Reservoir in former lake,E1,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.46363,11.70759
AT,ATSE70201000,euMonitoringSiteCode,ATSE70201000,euMonitoringSiteCode,PLANSEE MESSSTELLE,ATOK3500200,euSurfaceWaterBodyCode,PLANSEE,lakeWaterBody,HMWB,Reservoir in former lake,E1,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.48251,10.8396
AT,ATSE70301000,euMonitoringSiteCode,ATSE70301000,euMonitoringSiteCode,HEITERWANGER SEE MESSSTELLE,ATOK3500000,euSurfaceWaterBodyCode,HEITERWANGER SEE,lakeWaterBody,HMWB,Reservoir in former lake,E1,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,47.45661,10.77851
AT,ATSE80101000,euMonitoringSiteCode,ATSE80101000,euMonitoringSiteCode,"BODENSEE, BREGENZER BUCHT",ATOK1500100,euSurfaceWaterBodyCode,BODENSEE,lakeWaterBody,Natural,Not a reservoir,B1,AT2100,euSubUnitCode,RHINE,AT2000,euRBDCode,RHINE,F,47.51889,9.73855
AT,ATSE90101000,euMonitoringSiteCode,ATSE90101000,euMonitoringSiteCode,UNTERE ALTE DONAU,ATOK4501900,euSurfaceWaterBodyCode,ALTE DONAU,lakeWaterBody,Natural,Not a reservoir,A3,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,48.21679,16.4342
AT,ATSE90102000,euMonitoringSiteCode,ATSE90102000,euMonitoringSiteCode,OBERE ALTE DONAU,ATOK4501900,euSurfaceWaterBodyCode,ALTE DONAU,lakeWaterBody,Natural,Not a reservoir,A3,AT1001,euSubUnitCode,DANUBE,AT1000,euRBDCode,DANUBE,F,48.24891,16.40591
BE,BERW_15050,eionetMonitoringSiteCode,BERW_15050,eionetMonitoringSiteCode,CINEY,BERW06_MM28R,euSurfaceWaterBodyCode,BOCQ I,riverWaterBody,Natural,Missing,RIV_13,BEMEUSE_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE MEUSE,BEMEUSE_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE MEUSE,F,50.30526,5.08626
BE,BERW_15053,eionetMonitoringSiteCode,BERW_15053,eionetMonitoringSiteCode,YVOIR,BERW06_MM30R,euSurfaceWaterBodyCode,BOCQ II,riverWaterBody,Natural,Missing,RIV_15,BEMEUSE_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE MEUSE,BEMEUSE_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE MEUSE,F,50.32134,4.94365
BE,BERW_50054,eionetMonitoringSiteCode,BERW_50054,eionetMonitoringSiteCode,CINEY,BERW06_MM28R,euSurfaceWaterBodyCode,BOCQ I,riverWaterBody,Natural,Missing,RIV_13,BEMEUSE_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE MEUSE,BEMEUSE_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE MEUSE,F,50.32855,5.06611
BE,BERW_50056,eionetMonitoringSiteCode,BERW_50056,eionetMonitoringSiteCode,GOUVY,BERW06_OU07R,euSurfaceWaterBodyCode,OURTHE ORIENTALE I,riverWaterBody,Natural,Missing,RIV_05,BEMEUSE_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE MEUSE,BEMEUSE_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE MEUSE,F,50.15096,5.86817
BE,BERW_50139,eionetMonitoringSiteCode,BERW_50139,eionetMonitoringSiteCode,NOTAPPLICABLE,BERW06_LE30R,euSurfaceWaterBodyCode,LHOMME I,riverWaterBody,Natural,Missing,RIV_05,BEMEUSE_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE MEUSE,BEMEUSE_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE MEUSE,F,50.02283,5.27959
BE,BEBR_IBGE_ZEN025,euMonitoringSiteCode,BEBR_IBGE_ZEN025,euMonitoringSiteCode,NOTAPPLICABLE,BEBR_SENNE_ZENNE,euSurfaceWaterBodyCode,SENNE-ZENNE,riverWaterBody,HMWB,Not a reservoir,Grote rivier,BEESCAUT_SCHELDE_BR,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_SCHELDE_BR,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.81592,4.30341
BE,BERW_00360,euMonitoringSiteCode,BERW_00360,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_EL18R,euSurfaceWaterBodyCode,ESCAUT I,riverWaterBody,HMWB,Not a reservoir,RIV_23,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.51583,3.42299
BE,BERW_00395,euMonitoringSiteCode,BERW_00395,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_EL18R,euSurfaceWaterBodyCode,ESCAUT I,riverWaterBody,HMWB,Not a reservoir,RIV_23,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.70087,3.35222
BE,BERW_00400,euMonitoringSiteCode,BERW_00400,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_EL19R,euSurfaceWaterBodyCode,ESCAUT II,riverWaterBody,HMWB,Not a reservoir,RIV_23,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.72864,3.38828
BE,BERW_00551,euMonitoringSiteCode,BERW_00551,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_EL01C,euSurfaceWaterBodyCode,CANAL DE L'ESPIERRES,riverWaterBody,AWB,Missing,RIV_25,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.70259,3.30075
BE,BERW_00580,euMonitoringSiteCode,BERW_00580,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_EL14R,euSurfaceWaterBodyCode,ESPIERRES,riverWaterBody,HMWB,Not a reservoir,RIV_20,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.69742,3.28206
BE,BERW_00585,euMonitoringSiteCode,BERW_00585,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_EL15R,euSurfaceWaterBodyCode,GRANDE ESPIERRES,riverWaterBody,HMWB,Not a reservoir,RIV_20,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.72817,3.34636
BE,BERW_00630,euMonitoringSiteCode,BERW_00630,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_EL20R,euSurfaceWaterBodyCode,RHOSNES II,riverWaterBody,HMWB,Not a reservoir,RIV_22,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.75714,3.46443
BE,BERW_00670,euMonitoringSiteCode,BERW_00670,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_EL01R,euSurfaceWaterBodyCode,LYS,riverWaterBody,HMWB,Not a reservoir,RIV_23,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.75161,2.95061
BE,BERW_01259,euMonitoringSiteCode,BERW_01259,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_DE02R,euSurfaceWaterBodyCode,DENDRE ORIENTALE,riverWaterBody,Natural,Missing,RIV_20,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.61004,3.81287
BE,BERW_01270,euMonitoringSiteCode,BERW_01270,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_DE03R,euSurfaceWaterBodyCode,DENDRE OCCIDENTALE ET ORIENTALE,riverWaterBody,HMWB,Not a reservoir,RIV_22,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.63635,3.77476
BE,BERW_01281,euMonitoringSiteCode,BERW_01281,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_DE09R,euSurfaceWaterBodyCode,DENDRE CANALISEE,riverWaterBody,HMWB,Not a reservoir,RIV_21,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.7382,3.86296
BE,BERW_01395,euMonitoringSiteCode,BERW_01395,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_SN10R,euSurfaceWaterBodyCode,SENNE II,riverWaterBody,Natural,Missing,RIV_22,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.66987,4.15717
BE,BERW_01400,euMonitoringSiteCode,BERW_01400,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_SN01R,euSurfaceWaterBodyCode,SENNE I,riverWaterBody,Natural,Missing,RIV_20,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.64203,4.07115
BE,BERW_01430,euMonitoringSiteCode,BERW_01430,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_SN08R,euSurfaceWaterBodyCode,SENNETTE I,riverWaterBody,Natural,Missing,RIV_22,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.59307,4.20068
BE,BERW_01440,euMonitoringSiteCode,BERW_01440,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_SN06R,euSurfaceWaterBodyCode,HAIN,riverWaterBody,Natural,Missing,RIV_20,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.6817,4.22872
BE,BERW_01530,euMonitoringSiteCode,BERW_01530,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_SA01C,euSurfaceWaterBodyCode,CANAL CHARLEROI-BRUXELLES I,riverWaterBody,AWB,Missing,RIV_25,BEMEUSE_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE MEUSE,BEMEUSE_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE MEUSE,F,50.46167,4.40422
BE,BERW_01532,euMonitoringSiteCode,BERW_01532,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_SA13R,euSurfaceWaterBodyCode,PIETON,riverWaterBody,HMWB,Not a reservoir,RIV_20,BEMEUSE_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE MEUSE,BEMEUSE_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE MEUSE,F,50.49149,4.39193
BE,BERW_01541,euMonitoringSiteCode,BERW_01541,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_SA13R,euSurfaceWaterBodyCode,PIETON,riverWaterBody,HMWB,Not a reservoir,RIV_20,BEMEUSE_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE MEUSE,BEMEUSE_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE MEUSE,F,50.48921,4.30622
BE,BERW_01552,euMonitoringSiteCode,BERW_01552,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_SN01C,euSurfaceWaterBodyCode,CANAL CHARLEROI-BRUXELLES II,riverWaterBody,AWB,Missing,RIV_25,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.55594,4.22337
BE,BERW_01554,euMonitoringSiteCode,BERW_01554,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_SN01C,euSurfaceWaterBodyCode,CANAL CHARLEROI-BRUXELLES II,riverWaterBody,AWB,Missing,RIV_25,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.68815,4.2201
BE,BERW_01560,euMonitoringSiteCode,BERW_01560,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_HN01R,euSurfaceWaterBodyCode,HAINE I,riverWaterBody,Natural,Missing,RIV_20,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.44306,4.13745
BE,BERW_01561,euMonitoringSiteCode,BERW_01561,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_SN12R,euSurfaceWaterBodyCode,SAMME,riverWaterBody,HMWB,Not a reservoir,RIV_20,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.60585,4.2254
BE,BERW_01565,euMonitoringSiteCode,BERW_01565,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_SN11R,euSurfaceWaterBodyCode,THISNES,riverWaterBody,Natural,Missing,RIV_20,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.59336,4.25576
BE,BERW_01670,euMonitoringSiteCode,BERW_01670,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_DG02R,euSurfaceWaterBodyCode,DYLE II,riverWaterBody,Natural,Missing,RIV_22,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.77628,4.6372
BE,BERW_01780,euMonitoringSiteCode,BERW_01780,euMonitoringSiteCode,NOTAPPLICABLE,BERW06_DG05R,euSurfaceWaterBodyCode,TRAIN,riverWaterBody,Natural,Missing,RIV_20,BEESCAUT_RW,euSubUnitCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,BEESCAUT_RW,euRBDCode,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,F,50.75046,4.67166
