CountryCode,observedPropertyDeterminandBiologyEQRCode,parameterWaterBodyCategory,parameterNCSWaterBodyType,parameterWFDIntercalibrationWaterBodyType,parameterNaturalAWBHMWB,parameterICStatusOfDeterminandBiologyEQR,parameterBoundaryValueClasses12,parameterBoundaryValueClasses23,parameterBoundaryValueClasses34,parameterBoundaryValueClasses45,procedureBiologicalAnalyticalMethodDescription,resultObservationStatus,Remarks,metadata_versionId,metadata_beginLifeSpanVersion,metadata_statusCode,metadata_observationStatus,metadata_statements,UID
PL,EEA_11-04-1,LW,1b,,HMWB,1,0.8,0.6,0.4,0.2,,,,http://cdr.eionet.europa.eu/pl/eea/wise_soe/wise4/envwlgk5g/WISE-SoE_WaterQualityLW_BiologyEQRClassificationProcedu.xml,2017-02-27 18:55:04.000,valid,A,,3657
PL,EEA_11-04-1,LW,2b,,HMWB,1,0.8,0.6,0.4,0.2,,,,http://cdr.eionet.europa.eu/pl/eea/wise_soe/wise4/envwlgk5g/WISE-SoE_WaterQualityLW_BiologyEQRClassificationProcedu.xml,2017-02-27 18:55:04.000,valid,A,,3658
PL,EEA_11-04-1,LW,3b,,HMWB,1,0.8,0.6,0.4,0.2,,,,http://cdr.eionet.europa.eu/pl/eea/wise_soe/wise4/envwlgk5g/WISE-SoE_WaterQualityLW_BiologyEQRClassificationProcedu.xml,2017-02-27 18:55:04.000,valid,A,,3659
PL,EEA_11-04-1,LW,4,,HMWB,1,0.8,0.6,0.4,0.2,,,,http://cdr.eionet.europa.eu/pl/eea/wise_soe/wise4/envwlgk5g/WISE-SoE_WaterQualityLW_BiologyEQRClassificationProcedu.xml,2017-02-27 18:55:04.000,valid,A,,3660
PL,EEA_11-04-1,LW,5b,,HMWB,1,0.8,0.6,0.4,0.2,,,,http://cdr.eionet.europa.eu/pl/eea/wise_soe/wise4/envwlgk5g/WISE-SoE_WaterQualityLW_BiologyEQRClassificationProcedu.xml,2017-02-27 18:55:04.000,valid,A,,3661
PL,EEA_11-04-1,LW,6b,,HMWB,1,0.8,0.6,0.4,0.2,,,,http://cdr.eionet.europa.eu/pl/eea/wise_soe/wise4/envwlgk5g/WISE-SoE_WaterQualityLW_BiologyEQRClassificationProcedu.xml,2017-02-27 18:55:04.000,valid,A,,3662
PL,EEA_11-04-1,LW,7b,,HMWB,1,0.8,0.6,0.4,0.2,,,,http://cdr.eionet.europa.eu/pl/eea/wise_soe/wise4/envwlgk5g/WISE-SoE_WaterQualityLW_BiologyEQRClassificationProcedu.xml,2017-02-27 18:55:04.000,valid,A,,3663
PL,EEA_123-04-6,LW,2a,,HMWB,1,0.68,0.41,0.205,0.07,,,,http://cdr.eionet.europa.eu/pl/eea/wise_soe/wise4/envwlgk5g/WISE-SoE_WaterQualityLW_BiologyEQRClassificationProcedu.xml,2017-02-27 18:55:04.000,valid,A,,3664
PL,EEA_123-04-6,LW,3a,,HMWB,1,0.68,0.41,0.205,0.07,,,,http://cdr.eionet.europa.eu/pl/eea/wise_soe/wise4/envwlgk5g/WISE-SoE_WaterQualityLW_BiologyEQRClassificationProcedu.xml,2017-02-27 18:55:04.000,valid,A,,3665
PL,EEA_123-04-6,LW,5a,,HMWB,1,0.68,0.41,0.205,0.07,,,,http://cdr.eionet.europa.eu/pl/eea/wise_soe/wise4/envwlgk5g/WISE-SoE_WaterQualityLW_BiologyEQRClassificationProcedu.xml,2017-02-27 18:55:04.000,valid,A,,3666
PL,EEA_123-04-6,LW,6a,,HMWB,1,0.68,0.41,0.205,0.07,,,,http://cdr.eionet.europa.eu/pl/eea/wise_soe/wise4/envwlgk5g/WISE-SoE_WaterQualityLW_BiologyEQRClassificationProcedu.xml,2017-02-27 18:55:04.000,valid,A,,3667
NL,EEA_14-05-1,RW,R5|NL36_OWM_012,RW-R-C1,HMWB,0,0.8,0.25,0.17,0.09,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4515
NL,EEA_13-01-4,RW,R5|NL36_OWM_011,RW-R-C1,HMWB,0,0.8,0.35,0.23,0.12,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4516
NL,EEA_14-05-1,RW,R5|NL36_OWM_011,RW-R-C1,HMWB,0,0.8,0.25,0.17,0.09,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4517
NL,EEA_13-01-4,RW,R5|NL36_OWM_004,RW-R-C1,HMWB,0,0.8,0.3,0.2,0.1,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4518
NL,EEA_14-05-1,RW,R5|NL36_OWM_004,RW-R-C1,HMWB,0,0.8,0.25,0.17,0.09,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4519
NL,EEA_13-01-4,RW,R5|NL36_OWM_002,RW-R-C1,HMWB,0,0.8,0.35,0.23,0.12,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4520
NL,EEA_14-05-1,RW,R5|NL36_OWM_002,RW-R-C1,HMWB,0,0.8,0.25,0.17,0.09,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4521
NL,EEA_11-04-1,LW,M3|NL36_OWM_001,LW-L-CB2,AWB,0,0.8,0.55,0.37,0.18,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4522
NL,EEA_13-01-4,LW,M3|NL36_OWM_001,LW-L-CB2,AWB,0,0.8,0.5,0.33,0.17,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4523
NL,EEA_14-05-1,LW,M3|NL36_OWM_001,LW-L-CB2,AWB,0,0.8,0.6,0.4,0.2,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4524
NL,EEA_13-01-4,RW,R5|NL36_OWM_010,RW-R-C1,HMWB,0,0.8,0.25,0.17,0.09,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4525
NL,EEA_14-05-1,RW,R5|NL36_OWM_010,RW-R-C1,HMWB,0,0.8,0.25,0.17,0.09,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4526
NL,EEA_13-01-4,LW,M1a|NL36_OWM_018,LW-L-CB2,AWB,0,0.8,0.45,0.3,0.15,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4527
BG,EEA_13-01-4,RW,R14,,Natural,0,0.857,0.714,0.429,0.286,,,,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envwmp8lq/WISE-SoE_WQ_Rivers_2015resubmission_BiologyEQRClassificationProcedu.xml,2017-03-17 08:45:04.000,valid,A,,3959
SE,EEA_13-01-4,RW,Illies ecoregion 14,,Natural,1,0.9,0.7,0.45,0.25,EN 27 828 (ISO 7828:1985),,Note! Same class boundaries for all river types. Only reference value differ,http://cdr.eionet.europa.eu/se/eea/wise_soe/wise4/envwkgjhg/SE_WISE-SoE_WaterQuality_2015REV_BiologyEQRClassificationProcedu.xml,2017-04-05 06:55:09.000,valid,A,,4111
SE,EEA_13-01-4,RW,Illies ecoregion 20,,Natural,1,0.9,0.7,0.45,0.25,EN 27 828 (ISO 7828:1985),,Note! Same class boundaries for all river types. Only reference value differ,http://cdr.eionet.europa.eu/se/eea/wise_soe/wise4/envwkgjhg/SE_WISE-SoE_WaterQuality_2015REV_BiologyEQRClassificationProcedu.xml,2017-04-05 06:55:09.000,valid,A,,4112
SE,EEA_13-01-4,RW,Illies ecoregion 22,,Natural,1,0.9,0.7,0.45,0.25,EN 27 828 (ISO 7828:1985),,Note! Same class boundaries for all river types. Only reference value differ,http://cdr.eionet.europa.eu/se/eea/wise_soe/wise4/envwkgjhg/SE_WISE-SoE_WaterQuality_2015REV_BiologyEQRClassificationProcedu.xml,2017-04-05 06:55:09.000,valid,A,,4113
SE,EEA_124-04-9,RW,General (no effect by river types),,Natural,1,0.89,0.74,0.56,0.41,EN 13946:2003 (sampling) and EN 14407:2005 (analysis),,Note! Same class boundaries for all river types.,http://cdr.eionet.europa.eu/se/eea/wise_soe/wise4/envwkgjhg/SE_WISE-SoE_WaterQuality_2015REV_BiologyEQRClassificationProcedu.xml,2017-04-05 06:55:09.000,valid,A,,4114
BE,EEA_13-01-4,RW,RIV_14_AWB,RW-R-C6,AWB,1,,0.57,0.37,0.2,"Indice Biologique Global Normalisé. AFNOR, 2004. Essai des eaux : Détermination de l'indice biologique global normalisé (IBGN). NF T90-350. Association Française de Normalisation. France. Mars 2004. 16 pp. Vanden Bossche J.-P., Usseglio-Polatera P., 2005.",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4919
BE,EEA_13-01-4,RW,RIV_15_AWB,RW-R-C4,AWB,1,,0.57,0.37,0.2,"Indice Biologique Global Normalisé. AFNOR, 2004. Essai des eaux : Détermination de l'indice biologique global normalisé (IBGN). NF T90-350. Association Française de Normalisation. France. Mars 2004. 16 pp. Vanden Bossche J.-P., Usseglio-Polatera P., 2005.",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4920
BE,EEA_13-01-4,RW,RIV_16_AWB,RW-R-C4,AWB,1,,0.57,0.37,0.2,"Indice Biologique Global Normalisé. AFNOR, 2004. Essai des eaux : Détermination de l'indice biologique global normalisé (IBGN). NF T90-350. Association Française de Normalisation. France. Mars 2004. 16 pp. Vanden Bossche J.-P., Usseglio-Polatera P., 2005.",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4921
BE,EEA_13-01-4,RW,RIV_17_AWB,RW-R-C5,AWB,1,,0.67,0.43,0.23,"Agence de l’Eau Rhône-Méditerranée-Corse , 1997. Indice Biologique Global Adapté aux grands cours d'eau et aux rivières profondes (IBGA). Protocole expérimental. Cabinet Gay Environnement, Grenoble, France. 62 pp. For Highly Modified and Artifical WaterBo",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4922
BE,EEA_13-01-4,RW,RIV_19_AWB,RW-R-C5,AWB,1,,0.8,0.5,0.23,"Agence de l’Eau Rhône-Méditerranée-Corse , 1997. Indice Biologique Global Adapté aux grands cours d'eau et aux rivières profondes (IBGA). Protocole expérimental. Cabinet Gay Environnement, Grenoble, France. 62 pp. For Highly Modified and Artifical WaterBo",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4923
IE,EEA_11-04-1,LW,11,LW-L-CB1,Natural,1,0.8,0.6,0.4,0.2,"See Lyche Solheim, A., Phillips, G., Drakare, S., Free, G., Järvinen, M., Skjelbred, B., Tierney, D., Trodd, W., and Poikane, S. 2014 Water Framework Directive intercalibration technical report northern lake phytoplankton ecological assessment methods, 1-",,Intercalibration types and national types do not match exactly. Boundaries from intercalibrated types are applied to most appropriate national type. Only H/G and G/M boundaries intercalibrated.,http://cdr.eionet.europa.eu/ie/eea/wise_soe/wise4/envxdm8fg/WISE-SoE_WaterQuality__IE__Lake_Biology_EQR_2016_and_2017_data_second_submission_BiologyEQRClassificationProcedu.xml,2019-01-30 14:17:51.000,valid,A,,5062
IE,EEA_11-04-1,LW,12,LW-L-CB1,Natural,1,0.8,0.6,0.4,0.2,"See Lyche Solheim, A., Phillips, G., Drakare, S., Free, G., Järvinen, M., Skjelbred, B., Tierney, D., Trodd, W., and Poikane, S. 2014 Water Framework Directive intercalibration technical report northern lake phytoplankton ecological assessment methods, 1-",,Intercalibration types and national types do not match exactly. Boundaries from intercalibrated types are applied to most appropriate national type. Only H/G and G/M boundaries intercalibrated.,http://cdr.eionet.europa.eu/ie/eea/wise_soe/wise4/envxdm8fg/WISE-SoE_WaterQuality__IE__Lake_Biology_EQR_2016_and_2017_data_second_submission_BiologyEQRClassificationProcedu.xml,2019-01-30 14:17:51.000,valid,A,,5063
IE,EEA_123-04-6,LW,1,LW-L-N2a,Natural,1,0.8,0.6,0.4,0.2,"Sampling typically consists of between four and 10 transects perpendicular to the shore at intervals of 0, 2.5, 5, 7.5, 10, 25, 50, 75 and 100 m. http://www.epa.ie/pubs/reports/research/water/finalreportfs1ertdi57sr.html",,Intercalibration types and national types do not match exactly. Boundaries from intercalibrated types are applied to most appropriate national type. Only H/G and G/M boundaries intercalibrated.,http://cdr.eionet.europa.eu/ie/eea/wise_soe/wise4/envxdm8fg/WISE-SoE_WaterQuality__IE__Lake_Biology_EQR_2016_and_2017_data_second_submission_BiologyEQRClassificationProcedu.xml,2019-01-30 14:17:51.000,valid,A,,5064
IE,EEA_123-04-6,LW,2,LW-L-N2a,Natural,1,0.8,0.6,0.4,0.2,"Sampling typically consists of between four and 10 transects perpendicular to the shore at intervals of 0, 2.5, 5, 7.5, 10, 25, 50, 75 and 100 m. http://www.epa.ie/pubs/reports/research/water/finalreportfs1ertdi57sr.html",,Intercalibration types and national types do not match exactly. Boundaries from intercalibrated types are applied to most appropriate national type. Only H/G and G/M boundaries intercalibrated.,http://cdr.eionet.europa.eu/ie/eea/wise_soe/wise4/envxdm8fg/WISE-SoE_WaterQuality__IE__Lake_Biology_EQR_2016_and_2017_data_second_submission_BiologyEQRClassificationProcedu.xml,2019-01-30 14:17:51.000,valid,A,,5065
IE,EEA_123-04-6,LW,3,LW-L-N2a,Natural,1,0.8,0.6,0.4,0.2,"Sampling typically consists of between four and 10 transects perpendicular to the shore at intervals of 0, 2.5, 5, 7.5, 10, 25, 50, 75 and 100 m. http://www.epa.ie/pubs/reports/research/water/finalreportfs1ertdi57sr.html",,Intercalibration types and national types do not match exactly. Boundaries from intercalibrated types are applied to most appropriate national type. Only H/G and G/M boundaries intercalibrated.,http://cdr.eionet.europa.eu/ie/eea/wise_soe/wise4/envxdm8fg/WISE-SoE_WaterQuality__IE__Lake_Biology_EQR_2016_and_2017_data_second_submission_BiologyEQRClassificationProcedu.xml,2019-01-30 14:17:51.000,valid,A,,5066
IE,EEA_13-04-7,RW,11,RW-R-C5,Natural,1,0.85,0.75,0.65,0.45,ISO 10870 Water Quality – Guidelines for the selection of sampling methods and devices for benthic macroinvertebrates in freshwaters,,,http://cdr.eionet.europa.eu/ie/eea/wise_soe/wise4/envwisfqa/WISE-SoE_WaterQuality_River_Biology_EQR_IE20170221_BiologyEQRClassificationProcedu.xml,2017-03-01 14:05:08.000,valid,A,,3870
IE,EEA_13-04-7,RW,11,RW-R-C6,Natural,1,0.85,0.75,0.65,0.45,ISO 10870 Water Quality – Guidelines for the selection of sampling methods and devices for benthic macroinvertebrates in freshwaters,,,http://cdr.eionet.europa.eu/ie/eea/wise_soe/wise4/envwisfqa/WISE-SoE_WaterQuality_River_Biology_EQR_IE20170221_BiologyEQRClassificationProcedu.xml,2017-03-01 14:05:08.000,valid,A,,3871
IE,EEA_13-04-7,RW,11,RW-R-N1,Natural,1,0.85,0.75,0.65,0.45,ISO 10870 Water Quality – Guidelines for the selection of sampling methods and devices for benthic macroinvertebrates in freshwaters,,,http://cdr.eionet.europa.eu/ie/eea/wise_soe/wise4/envwisfqa/WISE-SoE_WaterQuality_River_Biology_EQR_IE20170221_BiologyEQRClassificationProcedu.xml,2017-03-01 14:05:08.000,valid,A,,3872
IE,EEA_13-04-7,RW,11,RW-R-N3,Natural,1,0.85,0.75,0.65,0.45,ISO 10870 Water Quality – Guidelines for the selection of sampling methods and devices for benthic macroinvertebrates in freshwaters,,,http://cdr.eionet.europa.eu/ie/eea/wise_soe/wise4/envwisfqa/WISE-SoE_WaterQuality_River_Biology_EQR_IE20170221_BiologyEQRClassificationProcedu.xml,2017-03-01 14:05:08.000,valid,A,,3873
IE,EEA_13-04-7,RW,11,RW-R-N4,Natural,1,0.85,0.75,0.65,0.45,ISO 10870 Water Quality – Guidelines for the selection of sampling methods and devices for benthic macroinvertebrates in freshwaters,,,http://cdr.eionet.europa.eu/ie/eea/wise_soe/wise4/envwisfqa/WISE-SoE_WaterQuality_River_Biology_EQR_IE20170221_BiologyEQRClassificationProcedu.xml,2017-03-01 14:05:08.000,valid,A,,3874
IE,EEA_13-04-7,RW,12,RW-R-C2,Natural,1,0.85,0.75,0.65,0.45,ISO 10870 Water Quality – Guidelines for the selection of sampling methods and devices for benthic macroinvertebrates in freshwaters,,,http://cdr.eionet.europa.eu/ie/eea/wise_soe/wise4/envwisfqa/WISE-SoE_WaterQuality_River_Biology_EQR_IE20170221_BiologyEQRClassificationProcedu.xml,2017-03-01 14:05:08.000,valid,A,,3875
IE,EEA_13-04-7,RW,12,RW-R-C5,Natural,1,0.85,0.75,0.65,0.45,ISO 10870 Water Quality – Guidelines for the selection of sampling methods and devices for benthic macroinvertebrates in freshwaters,,,http://cdr.eionet.europa.eu/ie/eea/wise_soe/wise4/envwisfqa/WISE-SoE_WaterQuality_River_Biology_EQR_IE20170221_BiologyEQRClassificationProcedu.xml,2017-03-01 14:05:08.000,valid,A,,3876
NL,EEA_13-01-4,RW,R5|NL36_OWM_006,RW-R-C1,HMWB,0,0.8,0.35,0.23,0.12,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4529
NL,EEA_14-05-1,RW,R5|NL36_OWM_006,RW-R-C1,HMWB,0,0.8,0.25,0.17,0.09,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4530
HR,EEA_13-01-4,RW,HR-R_11,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envwmuhvg/WISE-SoE_WaterQuality_Croatia_2013_2014_160317_2_BiologyEQRClassificationProcedu.xml,2017-03-30 12:36:09.000,valid,A,,3983
HR,EEA_13-01-4,RW,HR-R_14,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envwmuhvg/WISE-SoE_WaterQuality_Croatia_2013_2014_160317_2_BiologyEQRClassificationProcedu.xml,2017-03-30 12:36:09.000,valid,A,,3987
HR,EEA_13-01-4,RW,HR-R_15A,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envwmuhvg/WISE-SoE_WaterQuality_Croatia_2013_2014_160317_2_BiologyEQRClassificationProcedu.xml,2017-03-30 12:36:09.000,valid,A,,3988
HR,EEA_13-01-4,RW,HR-R_16A,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envwmuhvg/WISE-SoE_WaterQuality_Croatia_2013_2014_160317_2_BiologyEQRClassificationProcedu.xml,2017-03-30 12:36:09.000,valid,A,,3990
HR,EEA_13-01-4,RW,HR-R_16B,RW-R-M5,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envwmuhvg/WISE-SoE_WaterQuality_Croatia_2013_2014_160317_2_BiologyEQRClassificationProcedu.xml,2017-03-30 12:36:09.000,valid,A,,3991
HR,EEA_13-01-4,RW,HR-R_17,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envwmuhvg/WISE-SoE_WaterQuality_Croatia_2013_2014_160317_2_BiologyEQRClassificationProcedu.xml,2017-03-30 12:36:09.000,valid,A,,3992
HR,EEA_13-01-4,RW,HR-R_18,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envwmuhvg/WISE-SoE_WaterQuality_Croatia_2013_2014_160317_2_BiologyEQRClassificationProcedu.xml,2017-03-30 12:36:09.000,valid,A,,3993
HR,EEA_13-01-4,RW,HR-R_19,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envwmuhvg/WISE-SoE_WaterQuality_Croatia_2013_2014_160317_2_BiologyEQRClassificationProcedu.xml,2017-03-30 12:36:09.000,valid,A,,3994
NL,EEA_13-01-4,RW,R5|NL05_Drienerbeek,RW-R-C1,HMWB,0,0.8,0.6,0.4,0.2,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4557
NL,EEA_13-01-4,RW,R6|NL05_Benedendinkel,,HMWB,0,0.8,0.6,0.4,0.2,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4558
NL,EEA_13-01-4,RW,R5|NL05_Puntbeek,RW-R-C1,HMWB,0,0.8,0.5,0.33,0.17,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4559
NL,EEA_13-01-4,RW,R5|NL05_Geelebeek,RW-R-C1,HMWB,0,0.8,0.5,0.33,0.17,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4560
NL,EEA_13-01-4,RW,R6|NL05_Middendinkel,,HMWB,0,0.8,0.6,0.4,0.2,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4561
NL,EEA_13-01-4,RW,R6|NL05_Bovendinkel,,HMWB,0,0.8,0.6,0.4,0.2,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4562
NL,EEA_13-01-4,RW,R5|NL05_Glanerbeek,RW-R-C1,HMWB,0,0.8,0.6,0.4,0.2,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4563
NL,EEA_13-01-4,RW,R5|NL05_Elsbeek,RW-R-C1,HMWB,0,0.8,0.6,0.4,0.2,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4564
NL,EEA_13-01-4,RW,R5|NL05_Ruenbergerbeek,RW-R-C1,HMWB,0,0.8,0.6,0.4,0.2,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4565
SI,EEA_124-04-9,RW,R_SI_11_VR8-medAL-Dr,RW-R-L2,,1,0.8,0.6,0.4,0.2,http://www.mop.gov.si/si/delovna_podrocja/voda/ekolosko_stanje_povrsinskih_voda/,,assessment of phytobenthos,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise4/envwkwulq/WISE-SoE_WaterQuality_RW_SI_2015_BiologyEQRClassificationProcedu.xml,2017-02-21 12:34:04.000,valid,A,,4307
